,Label,ID,Texte
2463,N,1004329106442543104,@NubianAngie Il est où le problème du temps qu'il les aident ?
2464,N,1004335669743931396,"@CedricArgh @NubianAngie Le problème c qu'il y a des enfants très pauvre en France aussi et ce n'est pas pour autant que les Africains qui débarquent se prennent en photo avc pr les publier sur les rezo. Son geste s'inscrit dns une longue tradition de ""wh"
2465,N,1004335272090329089,@CedricArgh @NubianAngie Les intentions ?
2466,N,1006169725859221505,@Bcd_Caroline @CedricArgh @NubianAngie C'est pas l'intention qui va les sauver
2467,N,1006191151748141056,@Shemumehs @CedricArgh @NubianAngie C'est justement ça le problème.
2468,N,1004437518937411584,@Bcd_Caroline @CedricArgh @NubianAngie Bah aider et dénoncer?
2469,N,1004450012292698112,@laura_bes_ @CedricArgh @NubianAngie Nan mais... Le problème ce sont les intentions. Se foutre sur un RS en vantant des bonnes actions. Bref. https://t.co/fAAs97dXHh cette page illustre parfaitement le problème.
2470,N,1006186869414158336,@Bcd_Caroline @laura_bes_ @CedricArgh @NubianAngie Mais tu fais comment de La pub pour que ton association puisse toucher un plus large public et donc aider encore mieux les personnes dans le besoin SANS POSTER DES PHOTO DE CE QUE TU BRANLES
2471,N,1006046817879027712,@Bcd_Caroline @laura_bes_ @CedricArgh @NubianAngie T'en sais rien des intentions de chacun et chaque personnes est différentes.... tu ne peux pas mettre tout le monde dans le même sac...
2472,N,1005796192759046146,@Bcd_Caroline @laura_bes_ @CedricArgh @NubianAngie Excellent 😂😂😂
2473,N,1004661990579634176,@Bcd_Caroline @laura_bes_ @CedricArgh @NubianAngie Mdrrr c quoi cet insta la ?
2474,N,1004670084898582528,@YaaahBitch @laura_bes_ @CedricArgh @NubianAngie Le meilleur qui soit. 👌
2475,N,1004453642227847169,"@Bcd_Caroline @CedricArgh @NubianAngie Après une personne peut aussi mettre ses bonnes actions sur les RS dans le seul but d'inciter les autres à le faire ect.. Certes ce compte est incompréhensible vraiment, mais faut pas non plus mettre tout le monde da"
2476,N,1006066722787479552,"@LESKRRRT @laura_bes_ @Bcd_Caroline @CedricArgh @NubianAngie Mais ferme ta gueule, tu vois du mal partout, sa sert a rien que tu parles tu restes fermer dans ton idée...."
2477,N,1006058291175227392,@stilhsash @LESKRRRT @laura_bes_ @Bcd_Caroline @CedricArgh @NubianAngie Surtout que ds certains pays africains les habitants adorent être pris en photos. Une raison simple: ils n'ont pas de miroirs et ca leur permet de se voir
2478,N,1004458218872102914,"@laura_bes_ @CedricArgh @NubianAngie Certes, mais le post original parle de ceux qui s'en vantent."
2479,N,1004327708954890240,@NubianAngie Ce sont des pratiques que les autorités en Afrique doivent punir. Mais en Afrique on regarde faire.
2480,N,1006216324593405953,@madciss @NubianAngie bah forcément qu’il laisse faire ils viennent aider ils vont pas empêcher au gens d’aider
2481,N,1005919920754974724,@madciss @NubianAngie en fait les autorités devrait juste faire le boulot des humanitaires mais bon...
2482,N,1005918434947928064,"@madciss @NubianAngie Ptdr j'ai des potes qui vont partir construire des maisons en Afrique parce que vos pays ont pas assez de frics ou s'en battent royalement les couilles, et les autorités devraient punir Ca ? Mdr ? Allez mangez vos morts bande de débi"
2483,N,1005945540780097536,"@Bostarim @NubianAngie Qu,il garde ses constructions pour ses parents. N,importe quoi!!!!"
2484,N,1005952554512060417,@madciss @NubianAngie Allez dire ça aux enfants et aux familles qui vont pouvoir les scolariser. Vous leur refuserez leur scolarité parce que ceux qui construisent leurs écoles sont blancs ? Pauvre idiot.
2485,N,1006031037087002624,"@Bostarim @madciss @NubianAngie Laisse les, prends des photos. Eux on sait même pas s’ils envoient de l’argent pour aider leur propre pays"
2486,N,1004328980525322240,@madciss Tu vois cela ne m’est pas venu à l’esprit tellement nous ne pouvons compter sur nos gouvernements .
2487,N,1005192706216398850,@NubianAngie @madciss Ma foi vous êtes vraiment trop cons
2488,N,1006105441942818816,@kabylote @NubianAngie @madciss On doit punir des gens qui se prennent en photos ????? Vous vous rendez compte de ce que vous dites ????
2489,N,1006125840776794112,@Dom_Diesel93 @kabylote @NubianAngie Nos enfants ne sont pas des TROPHEES??
2490,N,1006126248056315904,@Champagnemamie1 @kabylote @NubianAngie @madciss Tu as gagné un follower ! Je suis totalement d’accord
2491,N,1006125689320468481,@Champagnemamie1 @Dom_Diesel93 @kabylote @NubianAngie Il faut arrêter d'exploiter les enfants en Afrique á travers des photos. Ce ne sont pas des trophées!!!! Peux tu faire ça sur d'autres cieux?Juste le bon sens.
2492,N,1006127706101207040,@Champagnemamie1 @madciss @kabylote @NubianAngie Il a supprimé ...
2493,N,1006130519841624065,@Dom_Diesel93 @madciss @kabylote @NubianAngie Il devait pas avoir de vrais arguments pour appuyer ces dires
2494,N,1006132832203403264,@Champagnemamie1 @madciss @kabylote @NubianAngie Non mais même dans les pires dictatures on a jamais envisagé d'interdir aux gens de se prendre en photos ...
2495,N,1006126654979235846,"@madciss @Champagnemamie1 @kabylote @NubianAngie Non mais le plus important c’est qu’ils aient reçu une aide , le reste est SECONDAIRE. Il y a beaucoup qui me deplaisent sur les RS c’est pas pour autant qu’il faut tout censurer !!!"
2496,N,1006601827230650368,Belleville . Paris 2018 . Une petite fille de 8 ans voilée . 😳.
2497,N,1006750402338082816,@MaitenaBiraben Et les viols de Telford t'en parles ?
2498,N,1006750374475304960,@MaitenaBiraben Il faut sortir de votre monde des bisounours!!!! Moi j’en vois tous les jours et des femmes de plus en plus voilées!!! Voilà ce qui arrive à la  France avec la bien-pensance!!!
2499,N,1006750174654488581,@MaitenaBiraben Belleville... territoire perdu de la république.
2500,N,1006940245814857984,"@Footballogue @GillesFavard déjà le Qatar, les pots de vin ont dû couler à flot..."
2501,N,1006940064495079040,"@Footballogue @GillesFavard nous avons évité le Maroc, une très bonne nouvelle"
2502,N,1006939439338270976,@Footballogue La France qui votent pour le Maroc 🤙🏼👏🏽
2503,N,1006907980464443008,@Footballogue Personne va comprendre quand ils vont jouer à 2h
2504,N,1006901719970692992,@Footballogue @xNebsterr nickel les match a 2h du mat
2505,N,1006903788853191040,@Revlss @Footballogue wayeee nsmm
2506,N,1006891065553677952,@Footballogue @gabriel_TheCode Observons d'abord celle-ci #CDM2018
2507,N,1006886137552670976,@Footballogue  https://t.co/PxPkMetgu3
2508,N,1006882978373472000,@Footballogue Putain elle va être claquée cette CDM
2509,N,1006875243959542016,@Footballogue Des horaires de NBA pour checker la coupe du monde ? 🤔😩
2510,N,1006863129693868032,"@Footballogue @froms893 si vous etes encore la-bas...
Je sais ou je serais a ce moment la! 😉"
2511,N,1006870149390066048,"@TomScro93 @Footballogue 😉 il y en a du temps en ""masse"" mais si va falloir suivre ca pour les billets 👍👍"
2512,N,1006859715714994048,@Footballogue Vazi il fallait même pas se présenter contre les usa
2513,N,1006858904716956032,"@Footballogue @GillesFavard - 3 pays
- 3 qualifiés ?
- 3 climats
- 4'000km entre 2 stades
- 2 pays qui ne sont pas des pays de foot 
- 48 pays qualifiés 
- Horaires pénalisant pour la moitié du monde
Après la Russie et le Qatar ça fait bcp.
Ils vont nous tuer la Coupe du Monde 😩😩😩😩"
2514,N,1006863209272365056,@Methodmars @Footballogue @GillesFavard C'est vrai que le Maroc est tellement plus un pays de foot que les USA et le Mexique 😂😂😂 Tous vos joueurs sont binationaux et on appris à jouer en Europe flemme. 😂😂
2515,N,1006892294111420032,"@RubisChocolat66 @Methodmars @Footballogue @GillesFavard Lol si tu venais voir tout les talents gâchés au maroc a cause de la pauvreté , toute la hype clncernant le derby casablancais qui nest meme pas un match de ucl ,les supporters et jen passe tu laurais fermer un peu 
Le maroc est clairement un pays de foot"
2516,N,1006913498926993024,"@bena_mehdi @Methodmars @Footballogue @GillesFavard ""À cause de la pauvretér"" 

Et ça veut organiser une CDM 😂😂"
2517,N,1006883709847571968,"@RubisChocolat66 @Methodmars @Footballogue @GillesFavard En plus les USA ont déjà organiser une coupe du monde, donc ils savent faire"
2518,N,1006883576774909952,@RubisChocolat66 @Methodmars @Footballogue @GillesFavard t sérieux ?
2519,N,1006861872300257024,@Methodmars @Footballogue @GillesFavard 2 pays qui ne sont pas des pays de foot ce n'est clairement pas un argument valable.
2520,N,1006859849022439040,"@Methodmars @Footballogue @GillesFavard Y'a que les USA qui pourront imposer des trucs comme un Salary Cap, assainir les transferts, etc..."
2521,N,1006862026390598016,@Pilonchamboon @Footballogue @GillesFavard Pas si sûr.....
2522,N,1006859679555780992,"@Methodmars @Footballogue @GillesFavard Regardes les vidéos FIFA et football de @DidierRoustan . Y'a aussi Et Libuda s'en est allé. Le dernier Euro etait bien à chier aussi, mais c'est que le début :p

Par contre bizzarement, je pense que le foot mondial a besoin des Etats Unis."
2523,N,1006861471345766016,"@Pilonchamboon @Footballogue @GillesFavard @DidierRoustan J'ai vu les vidéos du bon vieux @DidierRoustan ... 
On s'est passé des usa dans le foot depuis près d'un siècle et je pense que ça peut durer 😉
Après si ils peuvent faire avancer ce sport tan mieux mais j en doute..."
2524,N,1006863302729888000,"@Methodmars Je sais pas mec, les ricains sont très bons pour structurer des sports qui partent en sucette. Et ils ont commencé à mettre leur nez dans le foot quand le Qatar leur a sucré la CDM 2022..."
2525,N,1006866393122464000,@Pilonchamboon Voilà ! Quand ils ont perdu la CM et la qualification ils l ont eu mauvaises et ils ont remué la merde de la fifa mais sinon ils en auraient rajouté une couche bien puante... Après je pensais que tu parlais du bien qu'ils pourraient faire au niveau sportif.... D'où ma réponse
2526,N,1006869453538291968,@Methodmars du point de vue Administro-sportif si tu préfères :p
2527,N,1006856812564492032,@Footballogue trois pays super pleins de décalages horaire entres toutes les équipes bien jouer la fifa bande de nul ......
2528,N,1006862865578459008,"@Mik2882 @Footballogue C'est le même fuseau horraire que celui de 2014 , donc parfait on aura pas des matchs à Midi 😂😂"
2529,N,1006875205648739968,@RubisChocolat66 @Footballogue oui mais bien sur c vrai que les usa on juste un fuseau horaire........ et le canada pareil lol
2530,N,1006856298187633024,@Footballogue @GillesFavard N'importe quoi c plus une coupe du monde ça
2531,N,1006856098014514944,@Footballogue @SamyWacil t’es chaud ? Mdr
2532,N,1006859304429916032,@willx75 @Footballogue Je prévois de toucher le smic en 2026
2533,N,1006862344763462016,@SamyWacil @Footballogue Frere on sait tous qu'en 2026 tu finiras actionnaire majoritaire chez EA
2534,N,1006864424228016000,@willx75 @Footballogue Mdr tu me surestimes
2535,N,1006869084812775040,"@SamyWacil @Footballogue Mdrrr au contraire, ca commence avec un stage en secu info ( database) ca fini chez EA dans la division jeu de sport"
2536,N,1006872385381961984,@willx75 @Footballogue Mdr déjà je fais rien en rapport avec DB moi conio 😂 #Lowkey 👀
2537,N,1006855287557492992,@Footballogue Ça veut dire que ces 3 pays sont déjà qualifiés ?
2538,N,1006858366835143040,@Belgetitude @Footballogue Yes
2539,N,1006859143406326016,@Akron_Mrs @Belgetitude @Footballogue Combien de pays qualifiés pour la zone CONCACAF alors ?
2540,N,1006870522972471040,@Fifty971 @Belgetitude @Footballogue Très bonne question et j'en ai aucune idée. ça va être un bordel surtout qu'il y aura une quarantaine de qualifiés et non 32 il me semble.
2541,N,1006884228150284032,@Akron_Mrs @Fifty971 @Belgetitude @Footballogue 48 equipes  on aura des grosses afiche comme Canada jamaique 😂😂
2542,N,1006855203969256960,@Footballogue Et les supporters feront comment si leur équipe joue un match au Canada et après au Mexique ? RIP le budget
2543,N,1006862875351186944,"@Clem_mttz @Footballogue Bah deja au Qatar ça va être tendu d'aller voir les matchs avec le prix de l'hôtel etc Donc La j'imagine même pas , c limite une chance cette coupe du monde en Russie Pcq les 2 prochaines çà va être catastrophique"
2544,N,1006855131474907008,@Footballogue Pff
2545,N,1006854849416352000,@Footballogue Et donc krari les 3 équipes vont être qualifié d’office ? Y’a une équipe de foot au canada même ?
2546,N,1006859278853070976,@BrayanRooney92i @Footballogue De toute facons sa sera une cdm a 48 equipes donc il l'aurait etait meme aux maroc...
2547,N,1006861484905943040,"@M97V_ @Footballogue C’est probable mais on saura jamais, et le Canada a une équipe ou pas ?"
2548,N,1006861836304765056,@BrayanRooney92i @Footballogue non mais peut etre en 2026. Le mexique et les usa en on une
2549,N,1006862859593245056,@M97V_ @Footballogue Mais ça limite déjà de nombreuse place par rapport à la poule dans laquelle ces 3 equipes là auraient été
2550,N,1006854837198381056,@Footballogue Super les déplacements ça va pas être trop le bordel. Un de ces quatres on va avoir une coupe du monde en Finlande et Australie
2551,N,1006856718490402944,@LHClo @Footballogue Mdr la Russie c'est aussi grand que ces 3 pays réunis et je pense qu'ils feront en sorte que les equipes n'aient pas trop a se deplacer
2552,N,1006854639126482944,@Footballogue Le Maroc avait ts ls atouts pr organisé la CDM 2026 sauf un gros lobbying voilà le souci. C’est dommage pour le foot encore
2553,H,1006889096114070016,@KABAAMADOU86 @Footballogue Les marocains ne t'aiment pas et tu les supportes sale negre !! Eux ils vont jamais défendre les pays africains comme le Sénégal etc mais vous vous êtes la à lécher leurs culs
2554,H,1006895504502882048,@Paulthatboy @Footballogue @Paulthatboy écoute moi de 1 je t’en merde mais royalement de 2 j’ai rien à foutre de ton analyse à la con de 3 ne me mets pas ds ton ignorance ok. Ds enfoirer de ton genre polluent le net et S’il y’a bien un sale negre ici c’est bien toi. Tu sais pas argumenter mais Ça insulte
2555,H,1006940180836740992,@KABAAMADOU86 @Footballogue C'est pourquoi les arabes vont toujours te cracher dessus imbécile de salé negre
2556,N,1006863049926610944,@KABAAMADOU86 @Footballogue Non du tout il lui manque le soutien des autres pays mais c’est pas tout la sécurité les hôpitaux les voies de transport train tram métro l’es autoroute etc c’est pas juste prévoir de construire quelques stades.
2557,N,1006886930007691008,@0no_one0 @Footballogue Arrêtez un peu je suis pas marocain mais je vais au Maroc tout le temps parler de manque d’infrastructures c’ du n’importe quoi. Le plan vision 2010 a été lancé devant moi et le plan vision 2020 aussi avec des stations balnéaires un peu partout donc le Maroc a ls infrastructures
2558,N,1006888409158254976,@KABAAMADOU86 @Footballogue Et vu le contexte de ces derniers temps. La moitié des supporters ne sont pas intéressé à aller dans un pays musulman par ignorance bcp pense que c’est comme dans tous les pays extrêmes
2559,N,1006887931775278976,@KABAAMADOU86 @Footballogue Apparemment nous ne tomberons pas d’accord mais je respecte ton avis ça m’aurais fais plaisirs si le pays était prêt comme tout le monde mais là faut être honnête personne veut du cdm au Maroc depuis 1994 ils essaient.
2560,N,1005096054935736064,@mounir c'est quoi ce clip pour légitimer la censure sur internet
2561,N,1005092747580190976,@mounir @JulienDemeure driving up to thehouse
2562,N,1005087427076284032,"@mounir Entre la haine et la débilité mentale,
que choisir ?"
2563,N,1005086314545533056,"@mounir @frisson2com Comment rester tranquille face à c’est messages , je ne pourrai pas longtemps rester sans réaction."
2564,N,1005080377160098048,"@mounir @BGriveaux Mounir Mahjoubi , moi Fatima Medina, j'ai écris un livre bien. Un livre spirituel, grâce aux encouragements de François Mitterrand en tant qu'un être  en ESPRIT .Lisez-le cela vous changerais."
2565,N,1005070701382992000,"@mounir @Leila_Ghandi comforters forone another."""
2566,N,1005060660361907968,"@mounir Frenchies tend to amuse me...they pretend 2 hunt down hateful comments / the SNs but do not seem 2 be bothered by the far right and alt-right being every day on all the french medias. Furthermore, frenchies don't hesitate to promote #racist #islamophobic and #xenophobic ..."
2567,N,1005060206064267008,"@mounir Le silence et puis une heure après,  ""bonne soirée."""
2568,N,1005052407691271936,@mounir est ce que le fait d'être choquant est forcément un mensonge ?  mais par contre dans la rue c'est dangereux ...sauf si on sait se battre et qu'on aime ça . Quant à toi M. M.  on pense tous les jours à ta remigration ...🙂
2569,N,1005051161508969984,"@mounir J'aime pas, même si c'est de la provoc !"
2570,N,1005046521459601024,@mounir Bonne initiative mais je n'ai pas vu de pancarte concernant le racisme anti-blanc ou le prosélytisme du salafisme qui pourtant est partout sur twitter ...
2571,N,1005033542022254976,@mounir @aymeril Tres bonne campagne.
2572,N,1005031470384247040,@mounir @BGriveaux Le problème est que des gens sont payés pour insulter...
2573,N,1005000167517539968,"@mounir ""Les gays sont tous des sodomites."" 🤣
Bah oui c'est ce qui les caractérise justement. Vous prenez ça pour une insulte mais c'est factuel."
2574,N,1004995390645719040,@mounir @TweetPressFr Vraiment touché de voir que https://t.co/B7PcBPF3sX vend des produits #WooCommerce fictifs !!! https://t.co/KqElX8ALqp
2575,N,1004975836171293056,@mounir Excellente initiative.
2576,N,1004972425182925056,@mounir On partage l'enquête ! Merci @mounir ;)
2577,N,1004970344787137024,"@mounir Je n'arrive pas à comprendre comment certaines personnes peuvent arriver à insulter gratuitement d'autres personnes qu'elles ne connaissent pas juste parce qu'elles ont 1 avis différent. Aujourd'hui, quasiment plus de discussion sans insultes. Je trouve cela affligeant."
2578,N,1004989725671816960,"@camilleorleans @mounir C'est surtout parce qu'ils ne se connaissent pas qu'ils s'insultent.
Après, avec la maturité, certaines deviennent moins agressifs."
2579,N,1004969438649699968,"@mounir @ParisPasRose Y'avait aussi la pancarte suivante

"" les négresses comme @RokhayaDiallo sont interdites à toutes participations à une institution d'état comme par ex un #CNNum..."""
2580,N,1004963025290498048,"@mounir La réaction juste étant d'en rester sourd et aveugle , mais vous préférez les citoyens faible psychologiquement, bête et agressif pour qu'ils ne prennent pas trop de place dans l'échelle sociale, en comprenant qu'il faut lécher des culs pour grimper..."
2581,N,1004950411025972992,@mounir Les chaines de télés Itélé BFMTV font aussi la promotion des populistes en tous genres !!!
2582,N,1004971859639721984,"@LIBERTE46879517 @mounir C'est clair ! Le nombre de propos conspirationnistes ou racistes qui passent à l'aise chez Praud, Ferrari ou Pujadas, Finkielkraut, académicien, est coutumier du fait par exemple."
2583,N,1004949148364427008,@mounir @ParisPasRose J'applique : don't feed the troll ou alors je note juste : c'est un argument pertinent.
2584,N,1004989866688598016,@grdubois @mounir @ParisPasRose Absolument.
2585,N,1004947564632989952,@mounir @ParisPasRose Je trouve que vouloir tout lisser à quelque chose de dangereux. Je suis pour la condamnation mais pas la censure. Nous risquons de glisser vers le totalitarisme de la pensée.
2586,N,1004948049393831936,@strankage @mounir 🙃
2587,N,1004949717988658944,@ParisPasRose @mounir Le probleme que je vois pour expliquer mon point de vue est que ce n'est pas parce vous censurez que cela n'existera plus. Le risque étant que le retour de flamme soit d'autant plus violent.😔j'en suis le premier navré.
2588,N,1005008666817449984,"@strankage @ParisPasRose @mounir Exactement ! Il y a de plus en plus de censure (Twitter et facebook) , ce qui fait bondir en nombre d abonnés des réseaux libres et anonymes comme Vk , gab ou le réseau TOR"
2589,N,1004946854507926016,"@mounir ""Nous jugeons qu'avec ce que nous connaissons (appris, vécu)""
""L'intelligence est la chose la mieux répartie chez l'homme, quoiqu'il en soit pourvu, il a l'impression d'en avoir assez pour juger...""
""Les jugements définissent ce que nous sommes, pas ce que l'autre est... """
2590,N,1004911860620152960,@mounir Il aurait fallu le faire avant
2591,N,1004895328238046976,@mounir to honours whichtheir fathers
2592,N,1004884392463004032,"@mounir @Telenyen24 me so himself.""Her daughter,"
2593,N,1004870125957320960,@mounir @BeaulieuBap de plus en plus cinglés  ces zinzins du genre. .
2594,N,1004800765020515968,@mounir Il faut fermer les comptes de ces personnes qui insultent sur internet @EnMarchePt @Watwam
2595,N,1004797015191113984,"@mounir Je réponds : ""Moi aussi je t'aime 😘 ""
#PaixEtAmourSurTerre 🕊
#UneSeuleTerre 🌍 
#TousHumains"
2596,N,1004785730743422976,@mounir Pas d'algorithmes personnalisants hors-ligne...
2597,N,1004780608193810048,@mounir 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😨
2598,N,1004780264986377984,"@mounir Combien sur les Twitte  mettent leur nom et photo? On arrivera à rien la démocratie est morte depuis longtemps, les responsables ?  Nous par notre comportement .il fallait voter blanc. Le peuple n'a plus la parole."
2599,N,1004947116563811968,"@PATTYCIA1957 @mounir Voter blanc ? Si rien ne vous plaît lancez vous en politique. Le blanc c'est dire ""vous êtes nuls"" sans prendre en main le fait de faire mieux. C'est lâche et ça tue la démocratie. On choisi ou on se présente. (Je retire ce tweet si vous êtes élue locale)"
2600,N,1004960532754062976,"@lautzig @mounir Je suis nulle comme vous dites!! On va voir ou cette dictature du pourcentage vous conduira. La démocratie a été créée pour le diviser et reignier .je ne suis pas lâche, j'essaie de vous ouvrir les yeux. Mais c'est inutile vous préférez ne rien voir. Moi je n'ai rien à gagner."
2601,N,1004963899727376000,"@PATTYCIA1957 @mounir Mais que gagne-t-on avec le vote blanc ? Les nuls sont élus, les râleurs râlent... Bref, status quo. Ça ne peut pas être une solution. Soit on soutient le moins mauvais soit on le remplace. Entre les deux, je ne vois pas."
2602,N,1004965260112072960,"@lautzig @mounir Faisons reconnaître le vote blanc à part entière, nous n'avons pas à choisir entre la peste et le choléra. On  pourra faire tomber les gouvernements, et les obligés à être plus justes. Les pays et le monde ne peuvent plus être gérés comme avant."
2603,N,1004968725752230016,"@PATTYCIA1957 @mounir Au contraire. Je pense qu'il faut interdire le vote blanc. On n'a pas à choisir puisque l'on peut être candidat
 Le courage c'est pas de refuser mais de s'engager. Taka fokon n'est pas un message politique."
2604,N,1004970243159216000,"@lautzig @mounir Vous oubliez que pour être candidat il faut de l'argent et des gens qui croient en ce que vous pensez. Nous vivons dans une désinformation continuelle.vous croyez en vos idées, je comprends, le temps et les années vous montreront la réalité. Bon courage."
2605,N,1004971741263942016,@PATTYCIA1957 @mounir Le vote blanc ne sert que les populistes.
2606,N,1005057069576269952,"@lautzig @mounir Pardon?  Qui fait les populistes? Qui mène la même politique depuis des générations? Regardez l'histoire du monde il n'y a pas de bon systèmes, que de l'hypocrisie qui rendent mauvais les hommes. Il n'y a que les hommes sages qui change le monde."
2607,N,1004971645344386944,@PATTYCIA1957 @mounir Au niveau local il ne faut pas d'argent. Et militer dans des assos c'est gratuit. L'engagement est possible. Le vote blanc ne sert à rien.
2608,N,1004773992094413056,@mounir 👏🏻👏🏻👏🏻👏🏻👏🏻
2609,N,1004773898649554944,@mounir Mais qui a décidé de faire arbitrer ce match par un arbitre marocain ?
2610,N,1004771565555342976,"@mounir Belle opération, très impactante ... 👌
Vous ne seriez pas dans le digital par hasard ? 😉"
2611,N,1004753811309780992,"@mounir @enmarchefr je signale mais ça ne sert à rien: la facho sphère de twitter ne censure jamais, ne supprime jamais! la censure devrait être à priori par mots clefs déjà! le pire étant l'antisémitisme qui dépasse largement toutes les autres formes de racisme et d'harcèlement: dément! honteux."
2612,N,1005108810212631040,@jehangillot @mounir @enmarchefr Les juifs ont une place privilégiée en France. Parfois un acte antisémite (à punir) mais ils sont très loin d'être les premières victimes de discrimination.
2613,N,1004972166494999040,@jehangillot @mounir @enmarchefr Certains ont supprimé leurs tweets racistes suite au faux portrait robot de #Mourmelon
2614,N,1004819590931730048,@jehangillot @mounir @enmarchefr Encore l'antisémitisme??? Ca ne se termine jamais?? Et l'anti musulman? On en parle? Ou on salut juste les propos de Zemmour?   finkielkraut?
2615,N,1004753572691575040,@mounir Monsieur le Secrétaire d'Etat parce que d'être malade est une insulte ? depuis quand ? depuis que certains et certaines ne connaissent ni le dictionnaire de la langue française ni les définitions des mots effectivement !
2616,N,1004964252258590976,"@TELEMEDECINEOCI @mounir Madame La Présidente de la Télémédecine, vous êtes totalement à côté de la plaque et n'avez rien compris. La citation du Secrétaire d'Etat est une réaction d'un passant aux insultes qui se trouvent dans la vidéo, ce n'est pas l'insulte elle même !"
2617,N,1005093916037799936,@MehdiMoudrikah @mounir bien évidemment Monsieur en cette relecture je ne peux qu'approuver vos médisances on est à mon titre sans rien connaître ..... je vous laisse ma place et vous défit surtout d'en faire autant en vous remerciant pour vos commentaires qui ne m'atteignent nullement
2618,N,1005098591008980992,"@TELEMEDECINEOCI @mounir Loin de moi l'idée de dénigrer votre fonction, il y a méprise. Mes propos indiquaient simplement que vous faisiez erreur dans votre appréciation. Je me répète, M.Mahjoubi ne faisait que reprendre une citation extraite de la vidéo qui répondait à une insulte, ne vous méprenez pas."
2619,N,1005102220709376000,@MehdiMoudrikah @TELEMEDECINEOCI @mounir Zarbi 🤔🤔
2620,N,1005102398321373056,@marc_goff @TELEMEDECINEOCI @mounir Plaît-il ?
2621,N,1005102626990641024,@MehdiMoudrikah @TELEMEDECINEOCI @mounir La réaction de la présidente
2622,N,1005103014384946944,@marc_goff @TELEMEDECINEOCI @mounir Effectivement.
2623,N,1004751550076604032,"@mounir @enmarchefr Perso moi je le bloque mais je ne l'empêche pas de s'exprimer. Quand il sera fatigué d'être seul il changera de ton. Vous proposez encore une fois, la répression. Ça rapporte d'avantage. Moins fatiguant. Vite des radars sur le net."
2624,N,1004749400009268992,"@mounir @enmarchefr Si on est dans la vie publique, le fait d’être insulté par des imbéciles fait partie des risques du métier. Faut le prendre avec un sourire."
2625,N,1004747278547149056,"@mounir @Leblogtvnews Eh oui derrière leur clavier ils sont courageux 🤬 c est horrible ce que je lis  concernant des gens connus ou sur des associations effectivement il y a beaucoup de racisme et d homophobie bravo belle initiative "" l effet miroir "" pour certains peut être😲"
2626,N,1004744480786996992,@mounir Moins de haine plus de laine.
2627,N,1004744102850760960,@mounir Pour ma part ça me choque autant sur internet que dans la rue. Je soutiens cette campagne pour une prise de conscience des individus. On ne peut pas tout se permettre caché derrière un écran ou l’insulte de rue gratuite !
2628,N,1004743871274865024,@mounir @MaitenaBiraben Mais c’est pareil sur internet on ne l’accepte pas et les discours sont les mêmes que dans la rues mais sur la toile
2629,N,1004740458432605952,"@mounir Stop à cette haine tout court ! Je veux pas de ça pour mes gamins (que ce soit à l’école, dans la rue, à la TV ou sur internet)"
2630,N,1004739574701142016,@mounir Il faudrait surtout aller plus loin et condamner les politiques à l'origine de ce type de discours. Souvent ça part du politique pour arriver jusqu'au francais moyen. Sarkozy a ouvert la boîte de Pandore concernant les musulmans.
2631,N,1004872863692701952,@abd9l @mounir la fameuse droite décomplexée. J'ai également senti une bascule à ce moment là..
2632,N,1004792739677064960,"@abd9l @mounir Cher @mounir ; Pourquoi la vidéo illustre une situation d'homophobie alors que la mission https://t.co/dmodUYbwqv  exclut l'homophobie pourtant tristement présente sur internet comme le racisme et l'antisémitisme ? Un oubli, une négligence, une volonté ? https://t.co/T7Bdkqt9yr"
2633,H,1005000425978950016,"@homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Les gays sont sodomites pour info, je sais c'est dégueulasse la boîte à caca mais c'est factuel."
2634,N,1005028881039090048,"@Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM ce qui est sodomites c'est votre haine des différences,ce qui est sodomite c'est votre intolérance! ce qu est sodomites c'est votre inculture! il serait temps de vous renseignez, de vous cultivez et de vous instruire ! je vous rassure s'instruire n'est pas une fracture du crâne !"
2635,N,1005065743321501952,"@ptiteange85 @Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Ne répondez pas, signalez le. Plus vite son commentaire sera supprimé, plus vite la haine aura disparu des réseaux sociaux. Ce genre de type ne réagit que derrière un écran."
2636,H,1005067316487474944,"@BornInEarth92 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Qu'est-ce que tu veux signaler espèce d'idiot, c'est factuel ! Les gays hommes sont sodomites.
Justement, les mecs comme moi ne se bride pas en face à face, on dit ce qu'on pense."
2637,N,1005067518858407936,@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Je signale l'homophobie tout simplement.
